BookID,Title,Authors,Score,ISBN,ISBN13,Language,Num_Pages,Ratings_Count,Text_Reviews_Count,Publication_Date,Publisher,Type
11693,The White Castle,Orhan Pamuk/Victoria Rowe Holbrook,3.46,0571164668,9780571164660,eng,161,6994,431,2000-07-26,Faber and Faber,Book
11701,The Collected Poems  1957-1987,Octavio Paz/Eliot Weinberger/Elizabeth Bishop,4.3,0811211738,9780811211734,eng,669,2896,46,1991-04-17,New Directions Publishing Corporation,Book
11702,The Labyrinth of Solitude and Other Writings,Octavio Paz/Lysander Kemp/Yara Milos,4.14,080215042X,9780802150424,eng,398,5170,154,1994-01-12,Grove Press,Book
11728,The Blue Flower,Penelope Fitzgerald,3.47,0395859972,9780395859971,eng,226,3334,514,1997-04-15,Mariner Books,Book
11734,The Human Stain (The American Trilogy  #3),Philip Roth,3.88,0099282194,9780099282198,eng,384,25422,1410,2001-04-05,Vintage,Book
11741,Housekeeping,Marilynne Robinson,3.82,0312424094,9780312424091,eng,219,34723,4489,2004-11-01,Picador USA,Book
11751,All Aunt Hagar's Children: Stories,Edward P. Jones,3.78,0060557567,9780060557560,en-US,399,1614,212,2006-08-29,Amistad,Book
11752,Lost in the City,Edward P. Jones,4.03,006079528X,9780060795283,eng,268,2228,241,2004-11-30,Amistad Press,Book
11762,White Noise,Don DeLillo,3.87,0140283307,9780140283303,eng,320,55821,2523,1999-06-01,Penguin Books,Book
11765,Americana,Don DeLillo,3.43,2868698220,9782868698223,eng,454,3683,238,1993-08-10,Actes Sud,Book
11767,The Body Artist,Don DeLillo,3.24,0743203968,9780743203968,eng,128,7201,500,2002-02-05,Scribner,Book
11768,The Hotel New Hampshire,John Irving,3.9,0552992097,9780552992091,eng,520,51267,1195,1982-10-22,Black Swan,Book
11777,Black Girl/White Girl,Joyce Carol Oates,3.23,0061125644,9780061125645,eng,288,2662,290,2006-10-17,Ecco,Book
11779,Them (Wonderland Quartet  #3),Joyce Carol Oates/Elaine Showalter,3.71,0345484401,9780345484406,eng,576,2686,230,2006-09-12,Modern Library,Book
11780,You Must Remember This,Joyce Carol Oates,3.76,0452280192,9780452280199,eng,436,2115,116,1998-11-01,Plume,Book
11782,Missing Mom,Joyce Carol Oates,3.55,0060816228,9780060816223,eng,464,3510,357,2006-08-22,Ecco,Book
11784,After the Wreck  I Picked Myself Up  Spread My Wings  and Flew Away,Joyce Carol Oates,3.46,0060735252,9780060735258,eng,292,1168,129,2006-09-01,HarperCollins Publishers,Book
11785,Zombie,Joyce Carol Oates,3.34,0452275008,9780452275003,eng,181,6028,821,1996-09-01,Plume,Book
11824,The Whipping Boy,Sid Fleischman/Peter Sís,3.57,0060521228,9780060521226,eng,90,21191,1162,2003-04-15,Greenwillow Books,Book
11831,Dicey's Song (Tillerman Cycle  #2),Cynthia Voigt,3.96,0689863624,9780689863622,eng,359,16021,594,2003-07-01,Aladdin Paperbacks,Book
11890,The Wapshot Chronicle,John Cheever/Rick Moody,3.76,0060528877,9780060528874,eng,352,6152,257,2003-06-03,Harper Perennial Modern Classics,Book
11900,72 Hour Hold,Bebe Moore Campbell,3.81,1400033616,9781400033614,eng,336,1746,184,2006-07-11,Anchor,Book
11901,The Witching Hour (Lives of the Mayfair Witches  #1),Anne Rice,4.11,0099471426,9780099471424,eng,1207,87816,2577,2004-11-04,Arrow,Book
11907,The Victim,Saul Bellow,3.53,0140189386,9780140189384,en-US,272,1481,118,1996-03-01,Penguin Classics,Book
11908,The Adventures of Augie March,Saul Bellow/Christopher Hitchens,3.84,0143039571,9780143039570,eng,586,14789,756,2006-10-03,Penguin Classics,Book
11910,Mr. Sammler's Planet,Saul Bellow/Stanley Crouch,3.76,0142437832,9780142437834,eng,288,2721,135,2004-01-06,Penguin Classics,Book
11915,Broken (Women of the Otherworld  #6),Kelley Armstrong,4.19,0553588184,9780553588187,eng,444,25866,637,2006-04-25,Bantam,Book
11917,Exit Strategy (Nadia Stafford #1),Kelley Armstrong,3.89,0553588192,9780553588194,eng,480,6236,369,2007-06-26,Bantam,Book
11918,Bitten (Otherworld  #1),Kelley Armstrong,4.05,0452286034,9780452286030,eng,436,79710,3479,2004-09-07,Plume Books,Book
11919,Haunted (Women of the Otherworld  #5),Kelley Armstrong,4.09,0553587080,9780553587081,eng,495,21556,653,2005-05-31,Bantam Spectra,Book
11922,Stolen (Women of the Otherworld  #2),Kelley Armstrong,4.15,0452285933,9780452285934,eng,468,37400,1136,2004-09-28,Plume,Book
11926,Moderato cantabile,Marguerite Duras,3.51,3518376780,9783518376782,fre,122,2525,112,1985-01-01,Suhrkamp,Book
11933,Tamsin,Peter S. Beagle,4.02,0451457633,9780451457639,eng,288,3033,241,1999-10-01,Firebird,Book
11938,The Innkeeper's Song,Peter S. Beagle,3.89,0451452887,9780451452887,eng,346,2015,136,1993-11-01,Roc,Book
11980,Les jeux sont faits,Jean-Paul Sartre,3.96,2070394824,9782070394821,fre,165,1951,77,1996-02-01,Gallimard Education,Book
11990,The Rebel,Albert Camus/Anthony Bower/Herbert Read,4.15,0679733841,9780679733843,eng,320,9227,256,1992-01-01,Vintage,Book
11991,The Fall,Albert Camus/Justin O'Brien,4.04,0679720227,9780679720225,eng,147,53697,1772,1991-05-07,Vintage,Book
11995,Resistance  Rebellion and Death: Essays,Albert Camus/Justin O'Brien,4.2,0679764011,9780679764014,en-US,288,2448,104,1995-08-29,Vintage,Book
12009,The Algebraist,Iain M. Banks,4.02,1597800449,9781597800440,eng,434,15363,560,2006-06-01,Night Shade Books,Book
12013,Excession (Culture  #5),Iain M. Banks,4.21,0553575376,9780553575378,eng,499,20051,759,1998-02-02,Bantam Spectra (NY),Book
12016,Look to Windward (Culture  #7),Iain M. Banks,4.2,0743421922,9780743421928,eng,496,17025,436,2002-11-01,Pocket Books/Simon & Schuster (NY),Book
12017,Inversions (Culture  #6),Iain M. Banks,3.92,074341196X,9780743411967,eng,343,10878,342,2001-05-01,Pocket Books,Book
12036,The Confidence-Man,Herman Melville/Tony Tanner/John Dugdale,3.65,0192837621,9780192837622,eng,361,1876,161,1999-11-11,Oxford University Press,Book
12049,The Spider's House,Paul Bowles/Francine Prose,4.02,0061137030,9780061137037,eng,432,1123,99,2006-10-31,Ecco,Book
12066,The Nice and the Good,Iris Murdoch,3.84,0140030344,9780140030341,eng,362,1539,90,1978-12-14,Penguin Books,Book
12070,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch,Terry Pratchett/Neil Gaiman,4.25,0060853972,9780060853976,eng,384,5036,582,2007-08-07,William Morrow / Harper,Book
12073,Philosophical Investigations,Ludwig Wittgenstein/G.E.M. Anscombe,4.23,0631231277,9780631231271,eng,464,11067,187,2001-01-15,Blackwell Publishing  Inc.,Book
12074,Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,David Edmonds/John Eidinow,3.76,0060936649,9780060936648,eng,368,2284,169,2002-09-17,Ecco,Book
12075,Tractatus Logico-Philosophicus,Ludwig Wittgenstein/David Pears/Brian McGuinness/Bertrand Russell,4.07,0415254086,9780415254083,eng,142,13578,404,2001-09-01,Routledge Classics,Book
12079,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,4.36,0140159959,9780140159950,eng,704,3679,148,1991-11-01,Penguin Books,Book
12081,The Blue and Brown Books,Ludwig Wittgenstein/Rush Rhees,4.14,0061312118,9780061312113,en-US,208,2027,38,1965-01-01,Harper & Row (NYC et al.),Book
12083,Long Day's Journey into Night,Eugene O'Neill/Harold Bloom,4.07,0300093055,9780300093056,eng,179,32178,734,2002-02-08,Yale University Press,Book
12090,En attendant Godot,Samuel Beckett,3.83,2707301485,9782707301482,fre,124,1751,74,1995-07-03,Éditions de Minuit,Book
12095,The Bald Soprano and Other Plays,Eugène Ionesco/Donald M. Allen,4.04,0802130798,9780802130792,eng,160,5524,106,1994-01-12,Grove Press,Book
12113,Six Characters in Search of an Author and Other Plays,Luigi Pirandello/Mark Musa,3.95,014018922X,9780140189223,eng,224,2935,63,1995-06-29,Penguin Classics,Book
12116,The Late Mattia Pascal,Luigi Pirandello/William Weaver/Charles Simic,4.03,1590171152,9781590171158,eng,272,6185,108,2004-11-30,NYRB Classics,Book
12117,One  No One and One Hundred Thousand,Luigi Pirandello/William Weaver/Samuel Putnam,4.1,0941419746,9780941419741,eng,176,3852,106,1992-09-01,Marsilio Publishers,Book
12123,Sierra's Homecoming (McKettricks  #5),Linda Lael Miller,4.09,0373247958,9780373247950,eng,248,1979,94,2006-11-21,Silhouette Desire,Book
12125,Homecoming (Tillerman Cycle  #1),Cynthia Voigt,3.94,0689851324,9780689851322,eng,416,18737,1081,2002-08-01,Simon Pulse,Book
12137,Buried Child,Sam Shepard,3.91,0307274977,9780307274977,eng,120,6746,178,2006-02-14,Vintage,Book
12142,Seven Plays,Sam Shepard/Richard Gilman,4.18,0553346113,9780553346114,eng,336,4967,105,1984-05-01,Dial Press Trade Paperback,Book
12147,Watership Down,Richard  Adams,4.06,0743277708,9780743277709,en-US,476,6115,752,2005-11-01,Charles Scribner's Sons,Book
12157,The Journey That Saved Curious George: The True Wartime Escape of Margret and H.A. Rey,Louise Borden/Allan Drummond,4.11,0618339248,9780618339242,eng,80,1136,224,2005-09-26,HMH Books for Young Readers,Book
12172,Memoirs of Hadrian,Marguerite Yourcenar/Grace Frick,4.25,0374529264,9780374529260,eng,347,10455,660,2005-05-18,Farrar  Straus and Giroux,Book
12187,Ada  or Ardor: A Family Chronicle,Vladimir Nabokov/Fatih Özgüven,4.15,0679725229,9780679725220,eng,604,7927,543,1990-02-19,Vintage,Book
12194,Lord Jim,Joseph Conrad,3.62,1551111721,9781551111728,eng,455,21925,838,2000-11-07,Broadview Press Inc,Book
12201,Stopping by Woods on a Snowy Evening,Robert Frost/Susan Jeffers,4.4,0525467343,9780525467342,eng,32,9205,322,2001-09-24,Dutton Children's Books,Book
12202,The Poetry of Robert Frost: The Collected Poems  Complete and Unabridged,Robert Frost/Edward Connery Lathem,4.25,0805069860,9780805069860,eng,607,1392,67,2002-04-01,Owl Books,Book
12204,The Road Not Taken and Other Poems,Robert Frost,4.28,0486275507,9780486275505,eng,49,33928,251,1993-04-19,Dover Publications,Book
12210,Collected Poems  Prose  and Plays,Robert Frost/Richard Poirier/Mark   Richardson,4.32,188301106X,9781883011062,eng,1036,6188,51,1995-10-01,Library of America,Book
12216,Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra,Eugene O'Neill/Luann Walther,4.08,0679763961,9780679763963,eng,424,1596,36,1995-10-31,Vintage,Book
12220,A Streetcar Named Desire,Tennessee Williams,3.98,0822210894,9780822210894,eng,107,235224,2409,1952-12-01,Dramatists Play Service,Book
12222,A Streetcar Named Desire,Tennessee Williams/Arthur  Miller,3.98,0811216020,9780811216029,en-US,192,3458,337,2004-09-17,New Directions,Book
12230,Pygmalion,George Bernard Shaw/Dan H. Laurence/Nicholas Grene,3.9,0141439505,9780141439501,eng,122,2085,179,2003-01-30,Penguin Books,Book
12274,Saint Joan,George Bernard Shaw/Dan H. Laurence/Imogen Stubbs,3.8,0140437916,9780140437911,eng,160,5966,211,2001-01-25,Penguin Classics,Book
12279,Molloy  Malone Dies  The Unnamable (The Trilogy  #1-3),Samuel Beckett,4.28,0375400702,9780375400704,eng,512,6775,217,1997-09-16,Everyman's Library,Book
12296,The Scarlet Letter,Nathaniel Hawthorne/Thomas E. Connolly/Nina Baym,3.4,0142437263,9780142437261,eng,279,609586,10402,2003-02-27,Penguin Books,Book
12297,The Scarlet Letter,Nathaniel Hawthorne/Kathryn Harrison,3.4,0679783385,9780679783381,en-US,241,5503,220,2000-09-19,Modern Library,Book
12299,The Scarlet Letter,Nathaniel Hawthorne,3.4,0743487567,9780743487566,eng,400,1373,68,2004-05-01,Simon & Schuster,Book
12319,Basic Writings of Nietzsche,Friedrich Nietzsche/Walter Kaufmann/Peter Gay,4.11,0679783393,9780679783398,eng,862,3227,76,2001-01-25,Random House  Inc.,Book
12321,Beyond Good and Evil,Friedrich Nietzsche/R.J. Hollingdale/Michael Tanner,4.01,014044923X,9780140449235,eng,240,48651,1115,2003-02-27,Penguin Classics,Book
12335,Savage Beauty: The Life of Edna St. Vincent Millay,Nancy Milford,4.01,0375760814,9780375760815,eng,608,6799,483,2002-09-10,Random House Trade,Book
12349,My Year of Meats,Ruth Ozeki,3.96,0140280464,9780140280463,eng,366,12431,1330,1999-03-01,Penguin Books,Book
12358,The Partly Cloudy Patriot,Sarah Vowell/Katherine Streeter,3.88,0743243803,9780743243803,eng,197,25608,1318,2003-10-01,Simon  Schuster,Book
12365,The Risk Pool,Richard Russo,4.04,0099276496,9780099276494,eng,479,5013,332,1998-06-04,Vintage,Book
12366,The Whore's Child and Other Stories,Richard Russo,3.75,009943752X,9780099437529,eng,240,2738,252,2003-11-01,Vintage Books USA,Book
12372,The Lay of the Land,Richard Ford,3.9,0679454683,9780679454687,eng,485,3255,353,2006-10-24,Alfred A. Knopf,Book
12381,Wilderness: The Lost Writings  Vol. 1,Jim Morrison,3.96,0679726225,9780679726227,eng,214,2940,124,1989-12-17,Random House Vintage Books,Book
12383,When Somebody Loves You Back (Soulmates Dissipate  #6),Mary B. Morrison,4.38,0758207301,9780758207302,en-US,285,1763,20,2006-08-01,Dafina Books,Book
12395,Journey to the End of the Night,Louis-Ferdinand Céline/Ralph Manheim/William T. Vollmann,4.23,0811216543,9780811216548,eng,453,21561,876,2006-05-17,New Directions,Book
12398,Europe Central,William T. Vollmann,3.92,0143036599,9780143036593,en-US,811,2121,247,2005-12-01,Penguin,Book
12442,The Plague Dogs,Richard  Adams,3.85,0345494024,9780345494023,eng,390,5875,401,2006-11-28,Ballantine Books,Book
12444,Maia (Beklan Empire #2),Richard  Adams,4.01,0670800333,9780670800339,eng,1056,1719,133,1984-09-27,Viking Press,Book
12447,You Can't Go Home Again,Thomas Wolfe,4.04,0060930055,9780060930059,eng,711,4025,265,1998-08-05,Harper Perennial,Book
12448,Look Homeward  Angel,Thomas Wolfe,3.93,0743297318,9780743297318,eng,644,11131,751,2006-10-10,Scribner,Book
12466,The Castle in the Forest,Norman Mailer,3.14,0394536495,9780394536491,en-US,477,2307,351,2007-01-23,Random House (NY),Book
12467,The Naked and the Dead,Norman Mailer,3.94,0312265050,9780312265052,eng,721,21004,620,2000-08-28,Picador,Book
12468,The Executioner's Song,Norman Mailer,4.06,0375700811,9780375700811,eng,1056,15682,952,1998-04-28,Vintage Books USA,Book
12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,3.66,0452272793,9780452272798,eng,304,2500,188,1995-01-01,Plume Books,Book
12477,In Cold Blood,Truman Capote,4.07,0141182571,9780141182575,eng,316,3500,313,2000-02-03,Penguin Classics,Book
12495,You Don't Know Jack (NY Girlfriends  #2),Erin McCarthy,3.72,075821409X,9780758214096,en-US,255,2757,119,2006-10-01,Brava,Book
12496,The Sunset Limited,Cormac McCarthy,3.96,0307278360,9780307278364,eng,160,6494,562,2006-10-24,Vintage,Book
12497,No Country for Old Men,Cormac McCarthy,4.14,0375706674,9780375706677,eng,309,120421,6140,2006-07-11,Vintage,Book
12502,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy,3.8,0312311338,9780312311339,eng,338,8819,394,2003-03-03,St. Martin's Griffin,Book
12505,The Idiot,Fyodor Dostoyevsky/Anna Brailovsky/Joseph Frank/Constance Garnett/Alan Myers,4.18,0679642420,9780679642428,eng,667,94133,2760,2003-04-08,Modern Library,Book
12513,True and False: Heresy and Common Sense for the Actor,David Mamet,3.95,0679772642,9780679772644,eng,144,1876,147,1999-02-22,Vintage,Book
12517,On Directing Film,David Mamet,3.86,0140127224,9780140127225,eng,107,2448,146,1992-01-01,Penguin Books,Book
12527,Pilgrim at Tinker Creek,Annie Dillard,4.11,0072434171,9780072434170,eng,288,17681,1596,2000-06-01,Harper Perennial,Book
12528,An American Childhood,Annie Dillard,3.91,0060915188,9780060915186,eng,255,7102,604,2013-10-15,Harper Perennial,Book
12532,For the Time Being,Annie Dillard,4.16,0375703470,9780375703478,en-US,205,3172,380,2000-02-08,Vintage,Book
12533,The Maytrees,Annie Dillard,3.57,0061239534,9780061239533,eng,216,4870,975,2007-06-12,Harper,Book
12535,Plan B: Further Thoughts on Faith,Anne Lamott,4.05,1594481571,9781594481574,eng,352,18922,865,2006-03-28,Riverhead Books,Book
12537,All New People,Anne Lamott,3.63,1582430543,9781582430546,eng,166,1562,111,1999-12-17,Counterpoint LLC,Book
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,4.19,1400079098,9781400079094,eng,251,21507,1664,2005-03-08,Anchor,Book
12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach,4.06,0141007451,9780141007458,eng,304,1029,188,2004-07-01,Penguin,Book
12550,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse,4.29,184159105X,9781841591056,eng,211,6970,310,2002-12-17,Everyman's Library,Book
12555,The Bonesetter's Daughter,Amy Tan,3.99,0345457374,9780345457370,eng,387,108440,2689,2003-02-04,Ballantine Books,Book
12557,The Kitchen God's Wife,Amy Tan,4.01,0143038109,9780143038108,en-US,416,66503,1661,2006-09-21,Penguin Books,Book
12558,The Moon Lady,Amy Tan/Gretchen Schields,3.97,0689806167,9780689806162,eng,32,1388,64,1995-11-01,Aladdin,Book
12560,The Short History of a Prince,Jane Hamilton,3.65,055299801X,9780552998017,eng,432,1799,121,1999-04-01,Black Swan,Book
12568,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,Richard Brautigan,4.15,0395500761,9780395500767,eng,400,8721,380,1989-03-01,Houghton Mifflin/Seymour Lawrence,Book
12569,Revenge of the Lawn / The Abortion / So the Wind Won't Blow it All Away,Richard Brautigan,4.29,0395706742,9780395706749,eng,544,2076,95,1995-02-21,Mariner Books,Book
12570,A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster,Richard Brautigan,4.25,0395547032,9780395547038,en-US,608,1724,103,1991-02-04,Mariner Books,Book
12571,An Unfortunate Woman,Richard Brautigan/Taylan Taftaf,3.78,0312277105,9780312277109,eng,132,1349,77,2001-07-10,St. Martin's Griffin,Book
12577,The Collected Stories,Eudora Welty,4.23,0156189216,9780156189217,eng,622,7084,202,1982-02-01,Mariner Books,Book
12590,One Writer's Beginnings,Eudora Welty,4.06,0674639278,9780674639270,eng,104,2717,232,1998-07-21,Harvard University Press,Book
12609,The Spirit Catches You and You Fall Down: A Hmong Child  Her American Doctors  and the Collision of Two Cultures,Anne Fadiman,4.17,0374525641,9780374525644,eng,341,60656,4194,1998-09-30,Noonday Press,Book
12612,Hegemony or Survival: America's Quest for Global Dominance,Noam Chomsky,3.97,0805076883,9780805076882,eng,301,11173,345,2004-09-01,Holt McDougal,Book
12614,The Chomsky-Foucault Debate: On Human Nature,Noam Chomsky/Michel Foucault/John Rajchman,3.94,1595581340,9781595581341,eng,213,1953,116,2006-09-01,The New Press,Book
12615,Media Control: The Spectacular Achievements of Propaganda,Noam Chomsky,4.02,1583225366,9781583225363,eng,103,4332,320,2002-09-03,Seven Stories Press,Book
12618,On Anarchism,Noam Chomsky/Barry Pateman,3.93,1904859208,9781904859208,eng,256,4145,192,2005-05-01,AK Press,Book
12620,The Chomsky Reader,Noam Chomsky,3.98,1852421177,9781852421175,eng,492,1643,38,1988-06-01,Serpent's Tail,Book
12627,What Uncle Sam Really Wants,Noam Chomsky/Arthur Naiman/David Barsamian/Sandy Niemann,3.99,1878825011,9781878825018,eng,111,1679,133,1992-01-01,Odonian Press,Book
12630,Imperial Ambitions: Conversations on the Post-9/11 World,Noam Chomsky/David Barsamian,3.97,080507967X,9780805079678,eng,226,1776,90,2005-10-05,Metropolitan Books/Henry Holt & Co. (NY),Book
12649,Confessions,Jean-Jacques Rousseau/Patrick Coleman/Angela Scholar,3.62,0192822756,9780192822758,eng,676,4919,160,2000-05-18,Oxford University Press,Book
